ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,9
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות כלפי הרכוש,החזקת רכוש גנוב,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות כלפי הרכוש,הצתה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות כלפי הרכוש,התפרצות לבית דירה,6
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות כלפי הרכוש,תקיפה לשם גניבה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות מרמה,זיוף מסמכים והפצתם,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות נגד אדם,נסיון לרצח,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,27
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות נגד גוף,הקמת מחסום,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות נגד גוף,חבלה גופנית חמורה,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות נגד גוף,רשלנות ופחזות פלילית,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות סדר ציבורי,איומים,20
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות סדר ציבורי,הסגות גבול,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,8
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות סדר ציבורי,קטטות והפרעות ברחובות,10
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,9
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2018-Q4,קבוצת כל השאר,סטיסטי כל השאר,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,,,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלכליות,עבירות על פקוח כלכלי,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,21
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי הרכוש,גניבה מתוך רכב,5
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי הרכוש,"גניבה ע""י עובדים וסוכנים",1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי הרכוש,גניבות אחרות,39
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי הרכוש,גניבת אופניים,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,15
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי הרכוש,החזקת רכוש גנוב,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות כלפי הרכוש,תקיפה לשם גניבה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות מין,הטרדה מינית,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות מרמה,זיוף מסמכים והפצתם,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות מרמה,שאר עבירות מרמה,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות נגד אדם,רצח,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,37
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות נגד גוף,חבלה גופנית חמורה,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות נגד גוף,רשלנות ופחזות פלילית,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות סדר ציבורי,איומים,25
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות סדר ציבורי,הסגות גבול,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,7
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,7
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות סדר ציבורי,קטטות והפרעות ברחובות,13
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,7
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות תנועה,אחרים,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות תנועה,עבירות טכניות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,עבירות תנועה,שכרות,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,קבוצת כל השאר,סטיסטי כל השאר,6
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q1,שאר עבירות,שאר עבירות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלכליות,עבירות פיסקליות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",5
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלפי המוסר,שמוש בסמים מסוכנים,19
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלפי הרכוש,גניבה מתוך רכב,6
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלפי הרכוש,"גניבה ע""י עובדים וסוכנים",1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלפי הרכוש,גניבות אחרות,100
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלפי הרכוש,גניבת אופניים,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,26
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלפי הרכוש,הצתה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000011.0,2019-Q2,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,2
