ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q2,עבירות סדר ציבורי,איומים,5
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q2,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q2,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q2,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q2,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות בטחון,עבירות על חוקי חרום,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות כלפי הרכוש,הצתה,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות כלפי הרכוש,התפרצות לבית דירה,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,5
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות סדר ציבורי,איומים,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות סדר ציבורי,עבירות סדר ציבורי,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q3,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,,,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות כלפי הרכוש,גניבות אחרות,5
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,4
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות כלפי הרכוש,החזקת כלי פריצה,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות כלפי הרכוש,התפרצות לבית דירה,4
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,4
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות סדר ציבורי,איומים,4
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות סדר ציבורי,הסגות גבול,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2021-Q4,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות כלפי הרכוש,גניבה מתוך רכב,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,4
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות כלפי הרכוש,הצתה,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות כלפי הרכוש,התפרצות לבית דירה,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות נגד גוף,חבלה גופנית חמורה,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות סדר ציבורי,איומים,9
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,5
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,6
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q1,קבוצת כל השאר,סטיסטי כל השאר,5
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q2,עבירות בטחון,ידוי אבנים,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q2,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,8
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q2,עבירות כלפי הרכוש,הצתה,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q2,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q2,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,7
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q2,עבירות סדר ציבורי,איומים,8
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q2,עבירות סדר ציבורי,קטטות והפרעות ברחובות,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q2,עבירות תנועה,עבירות טכניות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q2,קבוצת כל השאר,סטיסטי כל השאר,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,עבירות כלפי הרכוש,"גניבה ע""י עובדים וסוכנים",1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,עבירות כלפי הרכוש,הצתה,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,עבירות סדר ציבורי,איומים,7
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,עבירות סדר ציבורי,הסגות גבול,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q3,קבוצת כל השאר,סטיסטי כל השאר,5
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות בטחון,ידוי אבנים,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות בטחון,עבירות אחרות כלפי בטחון,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות כלכליות,עבירות על פקוח כלכלי,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות כלפי הרכוש,גניבות אחרות,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות כלפי הרכוש,גניבת חלקי רכב,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,6
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות כלפי הרכוש,הצתה,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות מרמה,מרמה ועושק,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות מרמה,שאר עבירות מרמה,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,8
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות סדר ציבורי,איומים,7
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות סדר ציבורי,הסגות גבול,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות סדר ציבורי,התקהלות או התאגדות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2022-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,,,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות בטחון,ידוי אבנים,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות כלפי הרכוש,גניבת חלקי רכב,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות כלפי הרכוש,הצתה,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות סדר ציבורי,איומים,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות סדר ציבורי,הסגות גבול,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מועצה אזורית משגב,,2023-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום,,2018-Q2,,,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום,,2018-Q3,,,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום,,2019-Q2,,,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום,,2019-Q3,,,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום,,2020-Q4,,,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום,,2021-Q1,,,4
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום,,2021-Q3,,,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום,,2021-Q4,,,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום,,2022-Q3,,,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום,,2022-Q4,,,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום,,2023-Q1,,,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום אחר,,2018-Q1,,,4
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום אחר,,2018-Q2,,,6
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום אחר,,2018-Q3,,,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,מקום אחר,,2018-Q4,,,4
